Time,StepCount,V_wind,psi_wind_deg,ramp_duration,psi,u,v,tau_wind_surge,tau_wind_sway,tau_wind_yaw,enable_ramp
203,203,5.500000,20.000000,10.000000,1.081516,0.980333,-1.316045,-68.457023,-15305.336540,-1539212.018660,1
204,204,5.500000,20.000000,10.000000,1.080715,0.977703,-1.317640,-66.145891,-15285.801222,-1538033.429434,1
205,205,5.500000,20.000000,10.000000,1.079822,0.975427,-1.319025,-63.794315,-15267.312697,-1536976.197506,1
206,206,5.500000,20.000000,10.000000,1.078854,0.973485,-1.320214,-61.424234,-15249.891627,-1536034.678911,1
207,207,5.500000,20.000000,10.000000,1.077826,0.971855,-1.321221,-59.055904,-15233.550424,-1535202.978007,1
208,208,5.500000,20.000000,10.000000,1.076754,0.970517,-1.322058,-56.707912,-15218.293991,-1534475.016541,1
209,209,5.500000,20.000000,10.000000,1.075650,0.969448,-1.322737,-54.397213,-15204.120447,-1533844.597502,1
210,210,5.500000,20.000000,10.000000,1.074528,0.968628,-1.323272,-52.139166,-15191.021827,-1533305.463584,1
211,211,5.500000,20.000000,10.000000,1.073399,0.968036,-1.323674,-49.947581,-15178.984751,-1532851.350172,1
212,212,5.500000,20.000000,10.000000,1.072274,0.967652,-1.323955,-47.834770,-15167.991057,-1532476.032845,1
213,213,5.500000,20.000000,10.000000,1.071164,0.967454,-1.324126,-45.811602,-15158.018404,-1532173.369460,1
214,214,5.500000,20.000000,10.000000,1.070078,0.967425,-1.324200,-43.887564,-15149.040824,-1531937.336951,1
215,215,5.500000,20.000000,10.000000,1.069024,0.967545,-1.324186,-42.070819,-15141.029247,-1531762.063046,1
216,216,5.500000,20.000000,10.000000,1.068010,0.967797,-1.324095,-40.368273,-15133.951978,-1531641.853112,1
217,217,5.500000,20.000000,10.000000,1.067042,0.968161,-1.323937,-38.785640,-15127.775136,-1531571.212441,1
218,218,5.500000,20.000000,10.000000,1.066126,0.968623,-1.323721,-37.327505,-15122.463062,-1531544.864255,1
219,219,5.500000,20.000000,10.000000,1.065267,0.969166,-1.323456,-35.997392,-15117.978681,-1531557.763786,1
220,220,5.500000,20.000000,10.000000,1.064470,0.969775,-1.323152,-34.797832,-15114.283835,-1531605.108756,1
221,221,5.500000,20.000000,10.000000,1.063739,0.970436,-1.322815,-33.730428,-15111.339583,-1531682.346616,1
222,222,5.500000,20.000000,10.000000,1.063076,0.971135,-1.322454,-32.795919,-15109.106470,-1531785.178896,1
223,223,5.500000,20.000000,10.000000,1.062484,0.971861,-1.322075,-31.994246,-15107.544770,-1531909.562997,1
224,224,5.500000,20.000000,10.000000,1.061964,0.972601,-1.321687,-31.324616,-15106.614700,-1532051.711764,1
225,225,5.500000,20.000000,10.000000,1.061518,0.973344,-1.321293,-30.785563,-15106.276618,-1532208.091147,1
226,226,5.500000,20.000000,10.000000,1.061147,0.974082,-1.320901,-30.375010,-15106.491187,-1532375.416245,1
227,227,5.500000,20.000000,10.000000,1.060850,0.974804,-1.320516,-30.090326,-15107.219536,-1532550.646002,1
228,228,5.500000,20.000000,10.000000,1.060628,0.975502,-1.320142,-29.928385,-15108.423392,-1532730.976801,1
229,229,5.500000,20.000000,10.000000,1.060479,0.976170,-1.319784,-29.885619,-15110.065203,-1532913.835183,1
230,230,5.500000,20.000000,10.000000,1.060404,0.976800,-1.319445,-29.958074,-15112.108240,-1533096.869882,1
231,231,5.500000,20.000000,10.000000,1.060399,0.977386,-1.319130,-30.141460,-15114.516697,-1533277.943354,1
232,232,5.500000,20.000000,10.000000,1.060465,0.977924,-1.318840,-30.431196,-15117.255773,-1533455.122948,1
233,233,5.500000,20.000000,10.000000,1.060598,0.978408,-1.318579,-30.822464,-15120.291742,-1533626.671844,1
234,234,5.500000,20.000000,10.000000,1.060797,0.978835,-1.318350,-31.310246,-15123.592017,-1533791.039879,1
235,235,5.500000,20.000000,10.000000,1.061060,0.979202,-1.318153,-31.889368,-15127.125211,-1533946.854334,1
236,236,5.500000,20.000000,10.000000,1.061382,0.979507,-1.317990,-32.554543,-15130.861174,-1534092.910762,1
237,237,5.500000,20.000000,10.000000,1.061763,0.979746,-1.317864,-33.300403,-15134.771044,-1534228.163920,1
238,238,5.500000,20.000000,10.000000,1.062199,0.979919,-1.317773,-34.121534,-15138.827270,-1534351.718840,1
239,239,5.500000,20.000000,10.000000,1.062687,0.980025,-1.317720,-35.012513,-15143.003646,-1534462.822081,1
240,240,5.500000,20.000000,10.000000,1.063224,0.980064,-1.317704,-35.967933,-15147.275325,-1534560.853183,1
241,241,5.500000,20.000000,10.000000,1.063807,0.980034,-1.317725,-36.982431,-15151.618840,-1534645.316338,1
242,242,5.500000,20.000000,10.000000,1.064433,0.979937,-1.317784,-38.050716,-15156.012106,-1534715.832295,1
243,243,5.500000,20.000000,10.000000,1.065099,0.979773,-1.317880,-39.167589,-15160.434426,-1534772.130503,1
244,244,5.500000,20.000000,10.000000,1.065802,0.979544,-1.318011,-40.327966,-15164.866490,-1534814.041486,1
245,245,5.500000,20.000000,10.000000,1.066538,0.979249,-1.318178,-41.526895,-15169.290364,-1534841.489459,1
246,246,5.500000,20.000000,10.000000,1.067304,0.978892,-1.318380,-42.759573,-15173.689482,-1534854.485188,1
247,247,5.500000,20.000000,10.000000,1.068098,0.978474,-1.318615,-44.021361,-15178.048625,-1534853.119071,1
248,248,5.500000,20.000000,10.000000,1.068917,0.977997,-1.318882,-45.307796,-15182.353903,-1534837.554455,1
249,249,5.500000,20.000000,10.000000,1.069757,0.977464,-1.319180,-46.614602,-15186.592727,-1534808.021181,1
250,250,5.500000,20.000000,10.000000,1.070616,0.976876,-1.319507,-47.937700,-15190.753779,-1534764.809346,1
251,251,5.500000,20.000000,10.000000,1.071492,0.976236,-1.319863,-49.273213,-15194.826980,-1534708.263289,1
252,252,5.500000,20.000000,10.000000,1.072381,0.975547,-1.320245,-50.617474,-15198.803452,-1534638.775795,1
253,253,5.500000,20.000000,10.000000,1.073282,0.974812,-1.320652,-51.967027,-15202.675478,-1534556.782511,1
254,254,5.500000,20.000000,10.000000,1.074191,0.974032,-1.321082,-53.318634,-15206.436459,-1534462.756587,1
255,255,5.500000,20.000000,10.000000,1.075107,0.973213,-1.321533,-54.669274,-15210.080866,-1534357.203527,1
256,256,5.500000,20.000000,10.000000,1.076028,0.972355,-1.322005,-56.016140,-15213.604195,-1534240.656258,1
257,257,5.500000,20.000000,10.000000,1.076951,0.971462,-1.322495,-57.356646,-15217.002917,-1534113.670423,1
258,258,5.500000,20.000000,10.000000,1.077874,0.970536,-1.323002,-58.688415,-15220.274424,-1533976.819891,1
259,259,5.500000,20.000000,10.000000,1.078797,0.969581,-1.323524,-60.009284,-15223.416976,-1533830.692491,1
260,260,5.500000,20.000000,10.000000,1.079717,0.968600,-1.324060,-61.317295,-15226.429651,-1533675.885976,1
261,261,5.500000,20.000000,10.000000,1.080633,0.967595,-1.324607,-62.610693,-15229.312285,-1533513.004203,1
262,262,5.500000,20.000000,10.000000,1.081544,0.966568,-1.325165,-63.887918,-15232.065422,-1533342.653560,1
263,263,5.500000,20.000000,10.000000,1.082447,0.965523,-1.325732,-65.147599,-15234.690257,-1533165.439607,1
264,264,5.500000,20.000000,10.000000,1.083343,0.964462,-1.326307,-66.388551,-15237.188581,-1532981.963959,1
265,265,5.500000,20.000000,10.000000,1.084230,0.963387,-1.326888,-67.609762,-15239.562727,-1532792.821396,1
266,266,5.500000,20.000000,10.000000,1.085107,0.962301,-1.327474,-68.810388,-15241.815520,-1532598.597208,1
267,267,5.500000,20.000000,10.000000,1.085974,0.961206,-1.328063,-69.989747,-15243.950220,-1532399.864769,1
268,268,5.500000,20.000000,10.000000,1.086829,0.960104,-1.328655,-71.147306,-15245.970476,-1532197.183340,1
269,269,5.500000,20.000000,10.000000,1.087672,0.958997,-1.329249,-72.282675,-15247.880273,-1531991.096092,1
270,270,5.500000,20.000000,10.000000,1.088504,0.957887,-1.329843,-73.395600,-15249.683887,-1531782.128360,1
271,271,5.500000,20.000000,10.000000,1.089322,0.956776,-1.330437,-74.485951,-15251.385838,-1531570.786107,1
272,272,5.500000,20.000000,10.000000,1.090128,0.955666,-1.331029,-75.553714,-15252.990845,-1531357.554600,1
273,273,5.500000,20.000000,10.000000,1.090920,0.954558,-1.331619,-76.598984,-15254.503789,-1531142.897289,1
274,274,5.500000,20.000000,10.000000,1.091699,0.953453,-1.332206,-77.621954,-15255.929668,-1530927.254892,1
275,275,5.500000,20.000000,10.000000,1.092464,0.952354,-1.332789,-78.622908,-15257.273563,-1530711.044658,1
276,276,5.500000,20.000000,10.000000,1.093216,0.951260,-1.333367,-79.602210,-15258.540603,-1530494.659820,1
277,277,5.500000,20.000000,10.000000,1.093955,0.950174,-1.333941,-80.560301,-15259.735931,-1530278.469214,1
278,278,5.500000,20.000000,10.000000,1.094680,0.949097,-1.334509,-81.497683,-15260.864676,-1530062.817065,1
279,279,5.500000,20.000000,10.000000,1.095392,0.948029,-1.335072,-82.414920,-15261.931924,-1529848.022925,1
280,280,5.500000,20.000000,10.000000,1.096091,0.946970,-1.335628,-83.312623,-15262.942691,-1529634.381746,1
281,281,5.500000,20.000000,10.000000,1.096777,0.945923,-1.336177,-84.191448,-15263.901905,-1529422.164100,1
282,282,5.500000,20.000000,10.000000,1.097451,0.944887,-1.336720,-85.052085,-15264.814380,-1529211.616502,1
283,283,5.500000,20.000000,10.000000,1.098113,0.943863,-1.337255,-85.895256,-15265.684800,-1529002.961858,1
284,284,5.500000,20.000000,10.000000,1.098763,0.942852,-1.337783,-86.721703,-15266.517702,-1528796.400007,1
285,285,5.500000,20.000000,10.000000,1.099401,0.941853,-1.338303,-87.532188,-15267.317464,-1528592.108350,1
286,286,5.500000,20.000000,10.000000,1.100029,0.940867,-1.338815,-88.327483,-15268.088289,-1528390.242565,1
287,287,5.500000,20.000000,10.000000,1.100646,0.939895,-1.339320,-89.108368,-15268.834198,-1528190.937387,1
288,288,5.500000,20.000000,10.000000,1.101252,0.938935,-1.339817,-89.875624,-15269.559021,-1527994.307444,1
289,289,5.500000,20.000000,10.000000,1.101849,0.937990,-1.340307,-90.630028,-15270.266388,-1527800.448152,1
290,290,5.500000,20.000000,10.000000,1.102437,0.937057,-1.340788,-91.372354,-15270.959727,-1527609.436638,1
291,291,5.500000,20.000000,10.000000,1.103015,0.936138,-1.341262,-92.103361,-15271.642261,-1527421.332712,1
292,292,5.500000,20.000000,10.000000,1.103585,0.935232,-1.341729,-92.823798,-15272.317003,-1527236.179846,1
293,293,5.500000,20.000000,10.000000,1.104147,0.934339,-1.342188,-93.534394,-15272.986756,-1527054.006179,1
294,294,5.500000,20.000000,10.000000,1.104702,0.933460,-1.342639,-94.235861,-15273.654116,-1526874.825532,1
295,295,5.500000,20.000000,10.000000,1.105249,0.932592,-1.343083,-94.928888,-15274.321473,-1526698.638416,1
296,296,5.500000,20.000000,10.000000,1.105790,0.931738,-1.343521,-95.614140,-15274.991012,-1526525.433049,1
297,297,5.500000,20.000000,10.000000,1.106324,0.930895,-1.343951,-96.292257,-15275.664717,-1526355.186356,1
298,298,5.500000,20.000000,10.000000,1.106852,0.917181,-1.342219,-92.792491,-15283.970534,-1528437.555129,1
299,299,5.500000,20.000000,10.000000,1.107348,0.903615,-1.353727,-88.999416,-15194.846873,-1520671.979286,1
300,300,5.500000,20.000000,10.000000,1.105621,0.893431,-1.363225,-82.398280,-15105.650105,-1513890.385081,1
301,301,5.500000,20.000000,10.000000,1.101681,0.886350,-1.370989,-72.945678,-15014.906262,-1507959.219039,1
302,302,5.500000,20.000000,10.000000,1.095535,0.882421,-1.377020,-60.717310,-14923.329115,-1502926.759348,1
303,303,5.500000,20.000000,10.000000,1.087190,0.881682,-1.381307,-45.786160,-14831.637765,-1498842.680333,1
304,304,5.500000,20.000000,10.000000,1.076655,0.884152,-1.383825,-28.219589,-14740.573601,-1495760.213270,1
305,305,5.500000,20.000000,10.000000,1.063936,0.889837,-1.384536,-8.075838,-14650.905351,-1493737.192188,1
306,306,5.500000,20.000000,10.000000,1.049041,0.898726,-1.383390,13.272638,-14563.439256,-1492837.666563,1
307,307,5.500000,20.000000,10.000000,1.031979,0.910792,-1.380319,36.163575,-14479.036367,-1493134.317669,1
308,308,5.500000,20.000000,10.000000,1.012756,0.925991,-1.374917,61.331003,-14400.840315,-1494938.532386,1
309,309,5.500000,20.000000,10.000000,0.991565,0.944247,-1.367115,88.522828,-14330.362573,-1498291.999777,1
310,310,5.500000,20.000000,10.000000,0.968613,0.965466,-1.356859,117.496988,-14268.599963,-1503183.089354,1
311,311,5.500000,20.000000,10.000000,0.944102,0.989506,-1.344092,148.049406,-14216.047492,-1509559.474988,1
312,312,5.500000,20.000000,10.000000,0.918230,1.016182,-1.328760,180.007424,-14172.672556,-1517323.604304,1
313,313,5.500000,20.000000,10.000000,0.891190,1.045266,-1.310811,213.221013,-14137.918408,-1526330.474507,1
314,314,5.500000,20.000000,10.000000,0.863171,1.076492,-1.290203,247.553320,-14110.732832,-1536387.872941,1
315,315,5.500000,20.000000,10.000000,0.834353,1.109565,-1.266906,282.871391,-14089.622573,-1547259.440340,1
316,316,5.500000,20.000000,10.000000,0.804912,1.144159,-1.240907,319.037868,-14072.732531,-1558670.736090,1
317,317,5.500000,20.000000,10.000000,0.775016,1.179930,-1.212212,355.904312,-14057.947085,-1570318.278161,1
318,318,5.500000,20.000000,10.000000,0.744825,1.216521,-1.180850,393.306717,-14043.009262,-1581881.294283,1
319,319,5.500000,20.000000,10.000000,0.714493,1.253566,-1.146877,431.063568,-14025.651767,-1593035.660917,1
320,320,5.500000,20.000000,10.000000,0.684164,1.290703,-1.110371,468.976596,-14003.732301,-1603469.241458,1
321,321,5.500000,20.000000,10.000000,0.653974,1.327577,-1.071439,506.834132,-13975.364318,-1612897.598895,1
322,322,5.500000,20.000000,10.000000,0.624051,1.363846,-1.030213,544.416708,-13939.033831,-1621078.895408,1
323,323,5.500000,20.000000,10.000000,0.594514,1.399193,-0.986851,581.504320,-13893.693180,-1627826.747598,1
324,324,5.500000,20.000000,10.000000,0.565473,1.433324,-0.941530,617.884575,-13838.824255,-1633019.913232,1
325,325,5.500000,20.000000,10.000000,0.537029,1.465979,-0.894450,653.360864,-13774.466217,-1636607.949868,1
326,326,5.500000,20.000000,10.000000,0.509275,1.496934,-0.845826,687.759695,-13701.206183,-1638612.380474,1
327,327,5.500000,20.000000,10.000000,0.482294,1.526003,-0.795888,720.936487,-13620.135055,-1639123.368340,1
328,328,5.500000,20.000000,10.000000,0.456160,1.553038,-0.745518,752.698250,-13528.608725,-1637827.474974,1
329,329,5.500000,20.000000,10.000000,0.430938,1.577961,-0.695054,782.935510,-13427.767011,-1634838.374838,1
330,330,5.500000,20.000000,10.000000,0.406682,1.600729,-0.644536,811.610541,-13320.915227,-1630524.827723,1
331,331,5.500000,20.000000,10.000000,0.383440,1.621325,-0.594001,838.724944,-13211.527793,-1625289.519188,1
332,332,5.500000,20.000000,10.000000,0.361254,1.639760,-0.543488,864.315061,-13103.130185,-1619553.930973,1
333,333,5.500000,20.000000,10.000000,0.340156,1.656065,-0.493031,888.446019,-12999.190648,-1613743.840883,1
334,334,5.500000,20.000000,10.000000,0.320172,1.670299,-0.442664,911.204899,-12903.026857,-1608276.218253,1
335,335,5.500000,20.000000,10.000000,0.301324,1.682541,-0.392419,932.693602,-12817.731276,-1603548.135571,1
336,336,5.500000,20.000000,10.000000,0.283624,1.692890,-0.342323,953.021935,-12746.116638,-1599928.030438,1
337,337,5.500000,20.000000,10.000000,0.267079,1.701466,-0.292400,972.301320,-12690.680941,-1597749.386276,1
338,338,5.500000,20.000000,10.000000,0.251692,1.708401,-0.242672,990.639405,-12653.589871,-1597306.686276,1
339,339,5.500000,20.000000,10.000000,0.237458,1.713843,-0.193291,1008.111805,-12635.773205,-1598748.710387,1
340,340,5.500000,20.000000,10.000000,0.224369,1.717950,-0.145476,1024.587257,-12630.670800,-1601347.540016,1
341,341,5.500000,20.000000,10.000000,0.212405,1.720909,-0.099343,1040.099429,-12638.530436,-1605157.619367,1
342,342,5.500000,20.000000,10.000000,0.201546,1.722904,-0.054991,1054.674516,-12659.382014,-1610204.877606,1
343,343,5.500000,20.000000,10.000000,0.191766,1.724110,-0.012505,1068.331384,-12693.059154,-1616489.126875,1
344,344,5.500000,20.000000,10.000000,0.183036,1.724696,0.028043,1081.082282,-12739.219985,-1623986.561298,1
345,345,5.500000,20.000000,10.000000,0.175322,1.724818,0.066597,1092.933827,-12797.367591,-1632652.337488,1
346,346,5.500000,20.000000,10.000000,0.168590,1.724619,0.103112,1103.888187,-12866.869749,-1642423.163449,1
347,347,5.500000,20.000000,10.000000,0.162803,1.724230,0.137556,1113.944360,-12946.977758,-1653219.847875,1
348,348,5.500000,20.000000,10.000000,0.157919,1.723766,0.169906,1123.099498,-13036.844331,-1664949.783390,1
349,349,5.500000,20.000000,10.000000,0.153899,1.723326,0.200151,1131.350213,-13135.540612,-1677509.351419,1
350,350,5.500000,20.000000,10.000000,0.150697,1.722995,0.228290,1138.693823,-13242.072414,-1690786.244417,1
351,351,5.500000,20.000000,10.000000,0.148272,1.722841,0.254330,1145.129511,-13355.395814,-1704661.704385,1
352,352,5.500000,20.000000,10.000000,0.146576,1.722918,0.278286,1150.659356,-13474.432167,-1719012.676310,1
353,353,5.500000,20.000000,10.000000,0.145564,1.723265,0.300182,1155.289228,-13598.082627,-1733713.872586,1
354,354,5.500000,20.000000,10.000000,0.145190,1.723906,0.320048,1159.029526,-13725.242162,-1748639.740665,1
355,355,5.500000,20.000000,10.000000,0.145407,1.724855,0.337920,1161.895747,-13854.813039,-1763666.322106,1
356,356,5.500000,20.000000,10.000000,0.146169,1.726113,0.353843,1163.908882,-13985.717678,-1778672.987435,1
357,357,5.500000,20.000000,10.000000,0.147429,1.727669,0.367865,1165.095632,-14116.910773,-1793544.028544,1
358,358,5.500000,20.000000,10.000000,0.149143,1.729506,0.380038,1165.488456,-14247.390512,-1808170.088986,1
359,359,5.500000,20.000000,10.000000,0.151265,1.731595,0.390424,1165.125442,-14376.208741,-1822449.412770,1
360,360,5.500000,20.000000,10.000000,0.153750,1.733905,0.399083,1164.050027,-14502.479918,-1836288.894184,1
361,361,5.500000,20.000000,10.000000,0.156557,1.736396,0.406083,1162.310565,-14625.388694,-1849604.914600,1
362,362,5.500000,20.000000,10.000000,0.159643,1.739026,0.411494,1159.959775,-14744.196011,-1862323.957066,1
363,363,5.500000,20.000000,10.000000,0.162967,1.741751,0.415389,1157.054083,-14858.243641,-1874382.995194,1
364,364,5.500000,20.000000,10.000000,0.166491,1.744522,0.417844,1153.652881,-14966.957109,-1885729.659219,1
365,365,5.500000,20.000000,10.000000,0.170178,1.747293,0.418936,1149.817727,-15069.847029,-1896322.188495,1
366,366,5.500000,20.000000,10.000000,0.173991,1.750017,0.418744,1145.611522,-15166.508905,-1906129.185764,1
367,367,5.500000,20.000000,10.000000,0.177898,1.752650,0.417349,1141.097670,-15256.621495,-1915129.193862,1
368,368,5.500000,20.000000,10.000000,0.181865,1.755147,0.414832,1136.339262,-15339.943886,-1923310.119751,1
369,369,5.500000,20.000000,10.000000,0.185864,1.757469,0.411273,1131.398298,-15416.311464,-1930668.533778,1
370,370,5.500000,20.000000,10.000000,0.189866,1.759579,0.406753,1126.334960,-15485.630947,-1937208.873636,1
371,371,5.500000,20.000000,10.000000,0.193845,1.761444,0.401352,1121.206959,-15547.874718,-1942942.582776,1
372,372,5.500000,20.000000,10.000000,0.197778,1.763035,0.395150,1116.068966,-15603.074645,-1947887.212001,1
373,373,5.500000,20.000000,10.000000,0.201642,1.764328,0.388223,1110.972129,-15651.315600,-1952065.510906,1
374,374,5.500000,20.000000,10.000000,0.205419,1.765302,0.380648,1105.963681,-15692.728851,-1955504.532943,1
375,375,5.500000,20.000000,10.000000,0.209090,1.765943,0.372497,1101.086644,-15727.485514,-1958234.774403,1
376,376,5.500000,20.000000,10.000000,0.212639,1.766238,0.363842,1096.379628,-15755.790182,-1960289.363818,1
377,377,5.500000,20.000000,10.000000,0.216053,1.766182,0.354751,1091.876706,-15777.874872,-1961703.314429,1
378,378,5.500000,20.000000,10.000000,0.219320,1.765772,0.345290,1087.607381,-15793.993357,-1962512.848556,1
379,379,5.500000,20.000000,10.000000,0.222430,1.765008,0.335521,1083.596614,-15804.415973,-1962754.799277,1
380,380,5.500000,20.000000,10.000000,0.225374,1.763896,0.325502,1079.864923,-15809.424918,-1962466.091655,1
381,381,5.500000,20.000000,10.000000,0.228146,1.762443,0.315290,1076.428534,-15809.310085,-1961683.303127,1
382,382,5.500000,20.000000,10.000000,0.230741,1.760660,0.304937,1073.299576,-15804.365411,-1960442.300467,1
383,383,5.500000,20.000000,10.000000,0.233155,1.758562,0.294491,1070.486314,-15794.885755,-1958777.949038,1
384,384,5.500000,20.000000,10.000000,0.235385,1.756162,0.283999,1067.993412,-15781.164253,-1956723.888767,1
385,385,5.500000,20.000000,10.000000,0.237432,1.753480,0.273501,1065.822210,-15763.490140,-1954312.370455,1
386,386,5.500000,20.000000,10.000000,0.239295,1.750533,0.263036,1063.971019,-15742.146992,-1951574.145501,1
387,387,5.500000,20.000000,10.000000,0.240976,1.747342,0.252639,1062.435425,-15717.411342,-1948538.401954,1
388,388,5.500000,20.000000,10.000000,0.242478,1.743928,0.242343,1061.208589,-15689.551632,-1945232.739818,1
389,389,5.500000,20.000000,10.000000,0.243803,1.740312,0.232174,1060.281544,-15658.827454,-1941683.178796,1
390,390,5.500000,20.000000,10.000000,0.244956,1.736515,0.222159,1059.643496,-15625.489035,-1937914.192038,1
391,391,5.500000,20.000000,10.000000,0.245941,1.732560,0.212320,1059.282096,-15589.776927,-1933948.759937,1
392,392,5.500000,20.000000,10.000000,0.246766,1.728467,0.202676,1059.183715,-15551.921869,-1929808.438586,1
393,393,5.500000,20.000000,10.000000,0.247435,1.724258,0.193244,1059.333701,-15512.144764,-1925513.438096,1
394,394,5.500000,20.000000,10.000000,0.247955,1.719953,0.184039,1059.716611,-15470.656778,-1921082.706610,1
395,395,5.500000,20.000000,10.000000,0.248333,1.715571,0.175072,1060.316435,-15427.659488,-1916534.016450,1
396,396,5.500000,20.000000,10.000000,0.248577,1.711131,0.166353,1061.116800,-15383.345098,-1911884.049446,1
397,397,5.500000,20.000000,10.000000,0.248694,1.706652,0.157888,1062.101155,-15337.896667,-1907148.479067,1
398,398,5.500000,20.000000,10.000000,0.248693,1.702149,0.149683,1063.252932,-15291.488365,-1902342.047504,1
399,399,5.500000,20.000000,10.000000,0.248580,1.697638,0.141742,1064.555700,-15244.285713,-1897478.636380,1
400,400,5.500000,20.000000,10.000000,0.248364,1.693134,0.134066,1065.993294,-15196.445827,-1892571.330166,1
401,401,5.500000,20.000000,10.000000,0.248052,1.688650,0.126656,1067.549925,-15148.117637,-1887632.471823,1
